,ID ANUNCIIO,ID SCRAPE,CANTIDAD ANUNCIOS,CANTIDAD TOTAL ANUNCIOS,LATITUD,LONGITUD,CAPACIDAD,BAÑOS,DORMITORIOS,CAMAS,NOCHES MINIMAS,NOCHES MAXIMAS,MINIMO NOCHES MINIMAS,MAXIMO NOCHES MINIMAS,MINIMO NOCHES MAXIMAS,MAXIMO NOCHES MAXIMAS,PROMEDIO NOCHES MINIMAS,PROMEDIO NOCHES MAXIMAS,DISPONIBILIDAD 30D,DISPONIBILIDAD 60D,DISPONIBILIDAD 90D,DISPONIBILIDAD 365D,CANTIDAD REVIEWS,REVIEWS ULTIMOS 12M,REVIEWS ULTIMOS 30D,PUNTAJE RATING,PUNTAJE PRECISION,PUNTAJE LIMPIEZA,PUNTAJE CHECKIN,PUNTAJE COMUNICACION,PUNTAJE UBICACION,PUNTAJE VALOR,ANUNCIOS ANFITRION,ANUNCIOS HOGAR COMPLETO,ANUNCIOS HABITACION PRIVADA,ANUNCIOS HABITACION COMPARTIDA,REVIEWS POR MES,FUENTE INFO,NOMBRE ANFITRION,FECHA INICIO ANFITRION,TIEMPO DE RESPUESTA,TASA DE RESPUESTA,TASA DE ACEPTACION,SUPERANFITRION,TIPO DE PROPIEDAD,TIPO DE CUARTO,AMENIDADES,PRECIO,TIENE DISPONIBILIDAD,RESERVA INSTANTANEA
2422,1202410325462534627,20241229042300,1,1,46.20076,6.14842,2,1.2,1.0,1.6,4,18,4,4,18,18,4.0,18.0,0,0,0,0,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1,1,0,0,1.0,previous scrape,Jules,2015-05-28,,,0%,f,Entire rental unit,Entire home/apt,"[""Paid parking garage off premises"", ""Conditioner"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""HDTV with premium cable, standard cable, Apple TV"", ""Wine glasses"", ""First aid kit"", ""Dishes and silverware"", ""Kitchen"", ""Smoking allowed"", ""Other electric stove"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Marshall sound system with Bluetooth and aux"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Portable fans"", ""Bed linens"", ""Hangers"", ""Clothing storage: walk-in closet"", ""Drying rack for clothing"", ""City skyline view"", ""Game console: PS4"", ""Oven"", ""Body soap"", ""Host greets you"", ""Exercise equipment: rowing"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi""]",,t,f
2423,1202782434929801609,20241229042300,1,1,46.2164921,6.1287709,3,1.0,2.0,2.0,1,365,1,1,365,365,1.0,365.0,29,59,89,269,8,8,0,4.63,4.75,4.75,4.75,5.0,4.88,4.5,1,0,1,0,1.48,city scrape,Ian Carlos,2024-06-27,within a few hours,75%,66%,f,Private room in rental unit,Private room,"[""Wifi"", ""Kitchen"", ""Paid parking on premises"", ""Dedicated workspace""]",$132.00,t,f
2424,1204196997550824935,20241229042300,1,2,46.20245,6.15763,4,1.0,1.0,2.0,1,365,1,1,365,365,1.0,365.0,29,57,85,256,4,4,0,4.75,4.75,4.5,4.75,4.75,4.75,4.75,1,1,0,0,0.77,city scrape,Bertrand,2022-10-11,within an hour,75%,99%,f,Entire rental unit,Entire home/apt,"[""Exercise equipment"", ""Pets allowed"", ""Wifi"", ""Self check-in"", ""Lockbox"", ""Smoke alarm"", ""Washer"", ""TV"", ""Carbon monoxide alarm"", ""First aid kit"", ""Kitchen"", ""Fire extinguisher""]",$206.00,t,t
2425,1204447686590349946,20241229042300,2,2,46.2038666945824,6.15502193570137,4,1.0,2.0,2.0,2,30,2,2,30,30,2.0,30.0,26,53,80,219,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,1,0,0,1.22,city scrape,Cécile,2012-05-18,within a few hours,100%,93%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Wine glasses"", ""Private entrance"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Portable heater"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Paid parking off premises"", ""Clothing storage: closet and dresser"", ""Oven"", ""Toaster"", ""Body soap"", ""Refrigerator"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in""]",$174.00,t,f
2426,1205745583832864993,20241229042300,1,1,46.2037815,6.2011605,4,1.2,1.2,1.6,5,30,5,5,30,30,5.0,30.0,0,0,0,0,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1,0,1,0,1.0,previous scrape,Liliana,2015-02-09,,,,f,Private room in rental unit,Private room,"[""Washer"", ""TV"", ""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Lock on bedroom door""]",,,f
2427,1205864057865407021,20241229042300,1,1,46.1914,6.14431,3,1.2,1.0,1.6,4,20,4,4,20,20,4.0,20.0,0,0,0,0,1,1,0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.25,previous scrape,Margot,2018-10-16,,,100%,f,Entire rental unit,Entire home/apt,"[""Host greets you"", ""Washer"", ""Outdoor dining area"", ""Wifi"", ""Kitchen""]",,t,f
2428,1206978191755259188,20241229042300,7,7,46.2134,6.145529,2,1.0,1.0,1.0,1,365,1,1,14,731,1.0,467.1,29,59,84,123,3,3,0,5.0,4.67,4.67,5.0,4.67,5.0,5.0,5,0,5,0,0.92,city scrape,Hotel Royal,2024-03-08,within an hour,100%,100%,f,Room in hotel,Private room,"[""Hair dryer"", ""Conditioner"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee"", ""Dedicated workspace"", ""Bed linens"", ""Exercise equipment"", ""Coffee maker"", ""Gym"", ""Smoke alarm"", ""Body soap"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Sauna"", ""Safe"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Room-darkening shades""]",$181.00,t,t
2429,1206979805297946787,20241229042300,3,3,46.212814,6.144938,2,1.0,1.0,1.0,1,365,1,7,14,731,2.8,519.2,30,60,83,97,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,3,0,3,0,1.0,city scrape,Hotel Auteuil,2024-03-08,within an hour,100%,100%,f,Room in hotel,Private room,"[""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Iron"", ""Coffee maker"", ""Crib"", ""Heating"", ""Paid parking on premises"", ""Gym"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Dedicated workspace"", ""Kitchen""]",$223.00,t,t
2430,1206979805380047628,20241229042300,3,3,46.212814,6.144938,2,1.2,1.0,1.6,1,365,1,7,14,731,2.7,531.4,30,60,83,91,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,3,0,3,0,1.0,previous scrape,Hotel Auteuil,2024-03-08,within an hour,100%,100%,f,Room in hotel,Private room,"[""Hair dryer"", ""Kitchen"", ""Dryer \u2013 In building"", ""Essentials"", ""Dedicated workspace"", ""Washer \u2013\u00a0In building"", ""Iron"", ""Gym"", ""Smoke alarm"", ""Luggage dropoff allowed"", ""Safe"", ""Crib"", ""Heating"", ""Mini fridge"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi""]",,t,t
2431,1207134909945536792,20241229042300,5,5,46.2038018,6.1467219,2,1.0,1.0,1.0,1,365,1,1,28,731,1.0,652.7,6,6,17,36,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,4,0,4,0,1.0,city scrape,Daniella,2024-07-23,within an hour,100%,94%,f,Room in hotel,Private room,"[""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Heating"", ""Shower gel"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Dedicated workspace""]",$138.00,t,t
2432,1207134909952988824,20241229042300,5,5,46.2038018,6.1467219,2,1.2,1.0,1.6,1,365,1,1,28,731,1.0,497.8,29,59,89,112,2,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,0,1.22,previous scrape,Daniella,2024-07-23,within an hour,100%,94%,f,Room in hotel,Private room,"[""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Heating"", ""Shower gel"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Dedicated workspace""]",,t,t
2433,1207134969786385909,20241229042300,5,5,46.2038018,6.1467219,2,1.0,1.0,2.0,1,365,1,1,28,731,1.0,494.4,30,60,90,113,1,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,0,4,0,1.0,city scrape,Daniella,2024-07-23,within an hour,100%,94%,f,Room in hotel,Private room,"[""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Heating"", ""Shower gel"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Dedicated workspace""]",$166.00,t,t
2434,1207134973485763617,20241229042300,5,5,46.2038018,6.1467219,2,1.0,1.0,1.0,1,365,1,1,28,731,1.0,487.6,30,60,90,115,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,4,0,4,0,1.0,city scrape,Daniella,2024-07-23,within an hour,100%,94%,f,Room in hotel,Private room,"[""Essentials"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Heating"", ""Shower gel"", ""Smoke alarm"", ""Hot water"", ""TV"", ""Air conditioning"", ""Shampoo"", ""Wifi"", ""Dedicated workspace""]",$184.00,t,t
2435,1207751812379021500,20241229042300,3,3,46.20275,6.14627,2,1.0,1.0,1.0,4,365,4,4,365,365,4.0,365.0,0,0,0,29,4,4,0,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1,1,0,0,1.01,city scrape,Laura,2012-08-01,within a few hours,100%,74%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Iron"", ""Wifi"", ""Washer"", ""Hot water"", ""Free dryer \u2013 In unit"", ""Central heating"", ""Kitchen"", ""Bed linens"", ""Hangers""]",$92.00,t,f
2436,1208136073778378342,20241229042300,1,3,46.21986,6.15007,2,1.0,1.0,2.0,1,1125,1,1,1125,1125,1.0,1125.0,9,17,25,47,17,17,2,4.71,4.76,4.65,4.65,4.65,4.59,4.47,1,1,0,0,3.52,city scrape,Noureddine,2024-04-25,within an hour,100%,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Outdoor dining area"", ""Free parking on premises"", ""Lake access"", ""Self check-in"", ""Lockbox"", ""Smoke alarm"", ""Washer"", ""TV"", ""Air conditioning"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Outdoor shower""]",$127.00,t,t
2437,1208437574573768911,20241229042300,177,447,46.20414,6.159,2,1.0,1.0,1.0,2,365,2,2,365,365,2.0,365.0,17,47,77,257,2,2,0,3.5,3.5,4.5,3.0,3.5,4.5,3.5,101,92,7,0,0.57,city scrape,Marc,2012-09-10,within an hour,98%,91%,f,Entire rental unit,Entire home/apt,"[""Long term stays allowed"", ""Freezer"", ""Stove"", ""Laundromat nearby"", ""Washer"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Essentials"", ""Elevator"", ""Shower gel"", ""Coffee maker: Nespresso"", ""Dining table"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Dishwasher"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Self check-in""]",$149.00,t,t
2438,1210318554588174966,20241229042300,19,32,46.19865,6.15716,4,1.0,0.0,2.0,1,365,1,1,365,365,1.0,365.0,25,55,85,354,18,18,3,4.83,4.78,4.72,4.89,4.78,4.83,4.83,17,17,0,0,3.67,city scrape,Moncef,2024-05-27,within an hour,98%,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Washer"", ""Dishes and silverware"", ""Essentials"", ""Elevator"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Clothing storage"", ""Body soap"", ""Patio or balcony"", ""Microwave"", ""Extra pillows and blankets"", ""Mini fridge"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Self check-in""]",$78.00,t,t
2439,1211004756149671223,20241229042300,2,4,46.2067406,6.1347953,2,1.2,1.0,1.6,2,90,2,2,90,90,2.0,90.0,0,0,0,0,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,2,2,0,0,1.0,previous scrape,Anael,2023-06-11,within a few hours,100%,60%,f,Entire rental unit,Entire home/apt,"[""Dishwasher"", ""Wifi"", ""Smoke alarm"", ""Washer"", ""TV"", ""First aid kit"", ""Central heating"", ""Kitchen"", ""Fire extinguisher""]",,t,f
2440,1211390870934625489,20241229042300,1,2,46.2161960749586,6.13190095871687,7,1.2,3.0,1.6,2,30,2,2,30,30,2.0,30.0,0,0,0,0,2,2,0,4.0,4.5,4.0,5.0,5.0,5.0,4.5,1,1,0,0,0.4,previous scrape,Alexandre,2015-09-05,within a day,50%,67%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Stove"", ""Washer"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Coffee maker: Nespresso"", ""Dining table"", ""Coffee"", ""Bed linens"", ""Clothing storage"", ""Oven"", ""Toaster"", ""Host greets you"", ""Free parking on premises"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Board games"", ""Heating"", ""Cooking basics"", ""Hot water"", ""TV"", ""Game console"", ""Air conditioning"", ""Wifi"", ""Blender"", ""Room-darkening shades""]",,t,f
2441,1211424508640041966,20241229042300,1,2,46.286736,6.1621659,4,1.0,2.0,2.0,2,365,2,2,365,365,2.0,365.0,27,57,87,87,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,1,1,0,0,0.45,city scrape,Yujia,2023-01-22,within a few hours,80%,67%,f,Entire rental unit,Entire home/apt,"[""Bathtub"", ""Stove"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Essentials"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Drying rack for clothing"", ""Clothing storage"", ""Body soap"", ""Host greets you"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dishwasher"", ""Radiant heating"", ""Microwave"", ""Cooking basics"", ""Wifi""]",$163.00,t,f
2442,1211781555742176378,20241229042300,1,3,46.1991223856042,6.1429825052619,3,2.5,1.0,2.0,5,21,5,5,21,21,5.0,21.0,5,5,5,5,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1,1,0,0,0.27,city scrape,Nurve,2015-04-29,within a few hours,100%,17%,f,Entire rental unit,Entire home/apt,"[""High chair - available upon request"", ""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Washer"", ""Wine glasses"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Crib - available upon request"", ""Private patio or balcony"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Baking sheet"", ""Elevator"", ""Window guards"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Sound system"", ""Mountain view"", ""Drying rack for clothing"", ""Clothing storage: wardrobe"", ""City skyline view"", ""Children\u2019s dinnerware"", ""Self check-in"", ""Oven"", ""Electric stove"", ""Refrigerator"", ""Dishwasher"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""TV"", ""Baby bath - available upon request"", ""Shampoo"", ""Wifi"", ""Changing table - available upon request"", ""Blender"", ""Room-darkening shades""]",$164.00,t,f
2443,1212150710834064565,20241229042300,1,1,46.19815,6.16122,3,0.0,0.0,1.0,2,12,2,2,12,12,2.0,12.0,0,0,0,0,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.21,city scrape,Serra,2021-10-02,,,40%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Coffee maker: drip coffee maker, espresso machine"", ""Hot water kettle"", ""Lake access"", ""Bathtub"", ""Washer"", ""Wine glasses"", ""Outdoor furniture"", ""Dishes and silverware"", ""Kitchen"", ""Private patio or balcony"", ""Other electric stove"", ""Smoking allowed"", ""Essentials"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Dedicated workspace"", ""Bed linens"", ""Iron"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Housekeeping available 24 hours, 2 days a week"", ""Oven"", ""Toaster"", ""Refrigerator"", ""Microwave"", ""Extra pillows and blankets"", ""Dryer"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",$141.00,t,f
2444,1212237585448042803,20241229042300,3,4,46.20251,6.13496,2,1.0,1.0,1.0,3,365,3,3,365,365,3.0,365.0,25,53,83,358,16,16,0,4.81,4.81,4.81,5.0,4.88,4.94,4.56,2,2,0,0,3.31,city scrape,Kelly,2018-12-01,within an hour,90%,96%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Stove"", ""Washer"", ""Private entrance"", ""Dishes and silverware"", ""Kitchen"", ""Elevator"", ""Coffee"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Bed linens"", ""Iron"", ""Coffee maker"", ""Body soap"", ""Heating"", ""Cleaning products"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",$100.00,t,t
2445,1212954890698313697,20241229042300,375,377,46.20608,6.16062,2,1.0,1.0,1.0,7,365,7,7,365,365,7.0,365.0,29,59,89,89,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,175,175,0,0,1.0,city scrape,Homenhancement,2019-07-05,within an hour,88%,73%,f,Entire rental unit,Entire home/apt,"[""Essentials"", ""Pets allowed"", ""Smart lock"", ""Self check-in"", ""Washer"", ""TV"", ""Hot water"", ""Wifi"", ""Central heating"", ""Kitchen""]",$185.00,t,f
2446,1213454861103690284,20241229042300,1,1,46.1894015546479,6.14559577420502,2,1.0,1.0,1.0,1,365,1,1,365,365,1.0,365.0,0,0,19,19,10,10,0,4.7,4.8,4.8,4.9,5.0,5.0,4.6,1,0,1,0,2.08,city scrape,Cedric,2024-08-01,within an hour,100%,84%,f,Private room in rental unit,Private room,"[""Hair dryer"", ""Hot water kettle"", ""Freezer"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Baking sheet"", ""Coffee maker: Nespresso"", ""Free dryer \u2013 In unit"", ""Bed linens"", ""Iron"", ""Oven"", ""Toaster"", ""Lock on bedroom door"", ""Refrigerator"", ""Microwave"", ""Cooking basics"", ""Hot water"", ""TV"", ""Wifi""]",$65.00,t,f
2447,1214636491933290237,20241229042300,2,2,46.2073719565423,6.13119405833588,2,1.0,1.0,1.0,2,89,2,2,89,89,2.0,89.0,28,51,65,65,12,12,4,4.75,4.83,5.0,4.58,4.92,4.58,4.75,1,1,0,0,2.57,city scrape,Talita Taiane,2015-05-20,within an hour,100%,100%,t,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Trash compactor"", ""Dishes and silverware"", ""Kitchen"", ""Essentials"", ""Baking sheet"", ""Elevator"", ""Shower gel"", ""32 inch TV with Amazon Prime Video, Netflix"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Exterior security cameras on property"", ""Portable fans"", ""High chair"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Clothing storage"", ""Oven"", ""Body soap"", ""Refrigerator"", ""Microwave"", ""Heating"", ""Cleaning products"", ""Paid parking on premises"", ""Cooking basics"", ""Hot water"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Blender"", ""Room-darkening shades""]",$110.00,t,t
2448,1215759004747443190,20241229042300,1,1,46.14895,6.10296,2,1.5,1.0,1.0,2,7,2,2,7,7,2.0,7.0,0,0,0,52,14,14,0,5.0,5.0,5.0,4.93,5.0,4.86,4.93,1,1,0,0,3.23,city scrape,Nadia Bénédicte,2024-08-04,within an hour,100%,91%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Long term stays allowed"", ""Hot water kettle"", ""Barbecue utensils"", ""Freezer"", ""Stove"", ""Wine glasses"", ""Outdoor furniture"", ""Private entrance"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Baking sheet"", ""Shower gel"", ""Dining table"", ""Coffee"", ""Dedicated workspace"", ""Ethernet connection"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Sound system"", ""Coffee maker"", ""Housekeeping - available at extra cost"", ""Clothing storage"", ""Park view"", ""Smoke alarm"", ""Oven"", ""Toaster"", ""Body soap"", ""Outdoor dining area"", ""Patio or balcony"", ""Fire extinguisher"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Heating"", ""Cleaning products"", ""Cooking basics"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$85.00,t,f
2449,1215883242409290679,20241229042300,9,10,46.201219,6.1529241,4,1.5,2.0,2.0,5,365,5,5,365,365,5.0,365.0,24,54,84,354,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1,1,0,0,1.0,city scrape,Constance,2014-05-04,within an hour,76%,88%,f,Entire rental unit,Entire home/apt,"[""Piano"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Wifi"", ""Kitchen"", ""Free parking on premises""]",$400.00,t,f
2450,1216044531683032989,20241229042300,1,3,46.2046861400696,6.1241739987251,3,1.0,1.0,2.0,2,365,2,2,365,365,2.0,365.0,27,57,87,87,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1,1,0,0,1.0,city scrape,Pier,2018-11-05,within an hour,100%,100%,f,Entire condo,Entire home/apt,"[""Hair dryer"", ""Hot water kettle"", ""Bathtub"", ""Freezer"", ""Books and reading material"", ""Central heating"", ""Dishes and silverware"", ""Kitchen"", ""Free washer \u2013 In unit"", ""Essentials"", ""Baking sheet"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Clothing storage: dresser"", ""Coffee maker"", ""Dishwasher"", ""Single oven"", ""Extra pillows and blankets"", ""Hot water"", ""TV"", ""Wifi"", ""Room-darkening shades""]",$110.00,t,f
2451,1216106132900487983,20241229042300,1,1,46.18064,6.0788,2,1.0,1.0,1.0,3,20,3,3,20,20,3.0,20.0,0,0,0,147,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,1,1,0,0,1.0,city scrape,Manon,2014-02-02,within a day,60%,0%,f,Entire rental unit,Entire home/apt,"[""Hot water kettle"", ""Freezer"", ""Wine glasses"", ""Central heating"", ""Kitchen"", ""Elevator"", ""Coffee maker: Nespresso"", ""Dining table"", ""Paid washer \u2013 In building"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Refrigerator"", ""Dishwasher"", ""Microwave"", ""Free street parking"", ""Single oven"", ""Cooking basics"", ""Hot water"", ""Wifi""]",$90.00,t,f
2452,1216768040125139691,20241229042300,1,3,46.20554,6.16307,2,1.0,0.0,1.0,7,365,1,28,365,365,8.5,365.0,5,20,20,149,6,6,2,5.0,5.0,4.83,5.0,5.0,5.0,5.0,1,1,0,0,1.28,city scrape,Maha,2014-02-06,within an hour,100%,60%,f,Entire rental unit,Entire home/apt,"[""Wifi"", ""Washer"", ""TV"", ""Kitchen""]",$120.00,t,f
2453,1217266223548780085,20241229042300,1,1,46.20232,6.16508,6,1.0,2.0,3.0,1,60,1,1,60,60,1.0,60.0,27,57,87,175,1,1,0,4.0,3.0,4.0,4.0,5.0,3.0,3.0,1,1,0,0,0.37,city scrape,Jimmy,2016-05-13,within a day,60%,54%,f,Entire condo,Entire home/apt,"[""Pets allowed"", ""Washer"", ""TV"", ""Wifi"", ""Smoking allowed"", ""Kitchen""]",$269.00,t,f
2454,1218690853453691263,20241229042300,1,1,46.23009,6.12039,4,1.0,1.0,2.0,2,60,2,2,60,60,2.0,60.0,9,9,9,38,1,1,0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1,1,0,0,0.48,city scrape,Marie-Christine,2024-08-08,within an hour,100%,100%,f,Entire rental unit,Entire home/apt,"[""Hair dryer"", ""Bathtub"", ""Books and reading material"", ""Washer"", ""Kitchen"", ""Essentials"", ""Shower gel"", ""Dedicated workspace"", ""Bed linens"", ""Hangers"", ""Lockbox"", ""Iron"", ""Clothing storage"", ""Body soap"", ""Paid dryer \u2013 In building"", ""Free parking on premises"", ""Heating"", ""Cleaning products"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Hot water"", ""TV"", ""Shampoo"", ""Wifi"", ""Self check-in"", ""Room-darkening shades""]",$110.00,t,f
2455,1218703942765380786,20241229042300,7,10,46.17177,6.18437,4,1.0,2.0,4.0,3,365,3,3,365,365,3.0,365.0,30,60,90,275,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,7,7,0,0,1.0,city scrape,Abraham,2015-04-21,within a few hours,100%,91%,f,Entire rental unit,Entire home/apt,"[""Washer \u2013\u00a0In building"", ""Dishes and silverware"", ""Paid parking lot on premises \u2013 1 space"", ""Hot water kettle"", ""Clothing storage"", ""Mini fridge"", ""Stove"", ""Oven"", ""Hot water"", ""Wifi"", ""Exterior security cameras on property"", ""Kitchen"", ""Dryer \u2013 In building"", ""Bed linens"", ""Hangers""]",$75.00,t,f
2456,1218717632416684063,20241229042300,7,10,46.17242,6.18438,4,1.0,2.0,4.0,3,365,3,3,365,365,3.0,365.0,0,0,0,272,0,0,0,4.7,4.8,4.7,4.8,4.8,4.8,4.6,7,7,0,0,1.0,city scrape,Abraham,2015-04-21,within a few hours,100%,91%,f,Entire rental unit,Entire home/apt,"[""Refrigerator"", ""Washer \u2013\u00a0In building"", ""Microwave"", ""Dishes and silverware"", ""Baking sheet"", ""Paid parking lot on premises \u2013 1 space"", ""Hot water kettle"", ""Dining table"", ""Stove"", ""Oven"", ""Hot water"", ""Toaster"", ""Wifi"", ""Exterior security cameras on property"", ""Kitchen"", ""Dryer \u2013 In building"", ""Bed linens""]",$68.00,t,f
